"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"none of this has the suavity or classical familiarity of bond , but <font color = red>much</font> of it is good for a laugh . the <font color = red>problem</font> with "" xxx "" is that its own action isn't very <font color = red>effective</font> .","none of this has the suavity or classical familiarity of bond , but <font color = red>nonetheless</font> of it is good for a laugh . the <font color = red>trouble</font> with "" xxx "" is that its own action isn't very <font color = red>efficient</font> .",0.006183445453643799,0.02593994140625,0,0,0,29,"Failed"
"unfortunately , the experience of actually watching the movie is <font color = red>less</font> compelling than the circumstances of its making .","unfortunately , the experience of actually watching the movie is <font color = green>differently</font> compelling than the circumstances of its making .",0.0015296339988708496,0.5263050198554993,0,1,0,33,"Successful"
"a fun family movie that's suitable for all <font color = green>ages</font> -- a movie that will make you laugh , <font color = green>cry</font> and realize , 'it's never too late to believe in your dreams . '","a fun family movie that's suitable for all <font color = green>purposes</font> -- a movie that will make you laugh , <font color = green>forget</font> and realize , 'it's never too late to believe in your dreams . '",0.0006955862045288086,0.001465439796447754,1,1,1,53,"Failed"
"like kissing jessica stein , amy's orgasm has a <font color = green>key</font> strength in its willingness to explore its principal <font color = green>characters</font> with honesty , insight and humor .","like kissing jessica stein , amy's orgasm has a <font color = green>natural</font> strength in its willingness to explore its principal <font color = green>points</font> with honesty , insight and humor .",0.0008598566055297852,0.001550436019897461,1,1,1,66,"Failed"
"entertainment more <font color = red>disposable</font> than hanna-barbera's half-hour cartoons ever were .","entertainment more <font color = green>intimate</font> than hanna-barbera's half-hour cartoons ever were .",0.0006182193756103516,0.9992376565933228,0,1,0,53,"Successful"
"cherry orchard is <font color = red>badly</font> edited , often awkwardly <font color = red>directed</font> and suffers from the addition of a <font color = red>wholly</font> unnecessary pre-credit sequence designed to <font color = red>give</font> some of the characters a 'back story . '","cherry orchard is <font color = red>richly</font> edited , often awkwardly <font color = red>done</font> and suffers from the addition of a <font color = red>fairly</font> unnecessary pre-credit sequence designed to <font color = red>offer</font> some of the characters a 'back story . '",0.002037525177001953,0.008151054382324219,0,0,0,81,"Failed"
"sayles has a knack for casting , often resurrecting performers who rarely work in movies now . . . and drawing flavorful performances from bland actors .","sayles has a knack for casting , often resurrecting performers who rarely work in movies now . . . and drawing flavorful performances from bland actors .",0.9976139664649963,0.9976139664649963,0,0,1,1,"Skipped"
"the movie obviously seeks to re-create the excitement of such '50s flicks as jules verne's '20 , 000 leagues under the sea' and the george pal version of h . g . wells' 'the time machine . ' but its storytelling prowess and special effects are both <font color = red>listless</font> .","the movie obviously seeks to re-create the excitement of such '50s flicks as jules verne's '20 , 000 leagues under the sea' and the george pal version of h . g . wells' 'the time machine . ' but its storytelling prowess and special effects are both <font color = green>overwhelming</font> .",0.0010945796966552734,0.9750253558158875,0,1,0,63,"Successful"
"theological <font color = red>matters</font> aside , the <font color = red>movie</font> is so clumsily sentimental and ineptly <font color = red>directed</font> it may leave you speaking in tongues .","theological <font color = red>aspects</font> aside , the <font color = red>film</font> is so clumsily sentimental and ineptly <font color = red>funny</font> it may leave you speaking in tongues .",0.0010221004486083984,0.03963345289230347,0,0,0,34,"Failed"
"quando tiros em columbine acerta o alvo ( com o perdão do trocadilho ) , não há como negar o brilhantismo da argumentação de seu diretor .","quando tiros em columbine acerta o alvo ( com o perdão do trocadilho ) , não há como negar o brilhantismo da argumentação de seu diretor .",0.8625589609146118,0.8625589609146118,0,0,1,1,"Skipped"
"not once in the rush to <font color = red>save</font> the day did i become very involved in the proceedings ; to me , it was just a <font color = red>matter</font> of 'eh . '","not once in the rush to <font color = red>saves</font> the day did i become very involved in the proceedings ; to me , it was just a <font color = red>part</font> of 'eh . '",0.0034047961235046387,0.07932257652282715,0,0,0,24,"Failed"
"fessenden continues to do interesting work , and it would be <font color = red>nice</font> to see what he could make with a <font color = red>decent</font> budget . but the problem with wendigo , for all its effective moments , isn't <font color = red>really</font> one of resources .","fessenden continues to do interesting work , and it would be <font color = red>interesting</font> to see what he could make with a <font color = red>massive</font> budget . but the problem with wendigo , for all its effective moments , isn't <font color = red>purely</font> one of resources .",0.002223670482635498,0.01944679021835327,0,0,0,73,"Failed"
"it's a <font color = green>great</font> <font color = green>american</font> <font color = green>adventure</font> and a <font color = green>wonderful</font> <font color = green>film</font> to <font color = green>bring</font> to <font color = green>imax</font> .","it's a <font color = green>normal</font> <font color = green>ial</font> <font color = green>greeting</font> and a <font color = green>brief</font> <font color = green>pleasure</font> to <font color = green>slow</font> to <font color = green>business</font> .",0.0005909204483032227,0.2510818839073181,1,1,1,319,"Failed"
"this is a children's film in the truest sense . it's packed with adventure and a worthwhile environmental message , so it's great for the kids . parents , on the other hand , will be ahead of the plot at all times , and there isn't <font color = red>enough</font> clever innuendo to fil","this is a children's film in the truest sense . it's packed with adventure and a worthwhile environmental message , so it's great for the kids . parents , on the other hand , will be ahead of the plot at all times , and there isn't <font color = green>very</font> clever innuendo to fil",0.011724710464477539,0.6795655488967896,0,1,0,38,"Successful"
"a very familiar tale , one that's been told by countless filmmakers about italian- , chinese- , irish- , latin- , indian- , russian- and other hyphenate american young men struggling to balance conflicting cultural messages .","a very familiar tale , one that's been told by countless filmmakers about italian- , chinese- , irish- , latin- , indian- , russian- and other hyphenate american young men struggling to balance conflicting cultural messages .",0.9993442893028259,0.9993442893028259,1,1,0,1,"Skipped"
"charlotte sometimes is a gem . it's <font color = green>always</font> enthralling .","charlotte sometimes is a gem . it's <font color = red>not</font> enthralling .",0.0015747547149658203,0.999330461025238,1,0,1,44,"Successful"
"soulless and -- even more damning -- virtually <font color = red>joyless</font> , xxx achieves near virtuosity in its crapulence .","soulless and -- even more damning -- virtually <font color = green>irresistible</font> , xxx achieves near virtuosity in its crapulence .",0.07068753242492676,0.9927262663841248,0,1,0,56,"Successful"
"a formula family tearjerker told with a heavy irish brogue . . . accentuating , rather than muting , the plot's saccharine thrust .","a formula family tearjerker told with a heavy irish brogue . . . accentuating , rather than muting , the plot's saccharine thrust .",0.989131510257721,0.989131510257721,1,1,0,1,"Skipped"
"manages to <font color = green>accomplish</font> what few sequels can -- it equals the original and in some ways <font color = green>even</font> betters it .","manages to <font color = red>obtain</font> what few sequels can -- it equals the original and in some ways <font color = red>never</font> betters it .",0.003793954849243164,0.857494592666626,1,0,1,64,"Successful"
"an ugly , revolting <font color = red>movie</font> .","an ugly , revolting <font color = green>truth</font> .",0.0017914772033691406,0.827332615852356,0,1,0,53,"Successful"
"there's not one <font color = red>decent</font> performance from the cast and not one clever line of dialogue .","there's not one <font color = red>consistent</font> performance from the cast and not one clever line of dialogue .",0.0009042024612426758,0.001068413257598877,0,0,0,26,"Failed"
"a <font color = green>compelling</font> <font color = green>story</font> of <font color = green>musical</font> <font color = green>passion</font> against <font color = green>governmental</font> <font color = green>odds</font> .","a <font color = red>false</font> <font color = red>sense</font> of <font color = red>romantic</font> <font color = red>protection</font> against <font color = red>ridiculous</font> <font color = red>stupidity</font> .",0.0004589557647705078,0.997094452381134,1,0,1,277,"Successful"
"the nonstop artifice ultimately <font color = red>proves</font> tiresome , with the surface histrionics failing to compensate for the <font color = red>paper-thin</font> characterizations and facile situations .","the nonstop artifice ultimately <font color = red>proved</font> tiresome , with the surface histrionics failing to compensate for the <font color = red>intricate</font> characterizations and facile situations .",0.000695347785949707,0.0010120272636413574,0,0,0,29,"Failed"
"jones has <font color = green>tackled</font> a meaty subject and drawn engaging characters while peppering the pages with <font color = green>memorable</font> zingers .","jones has <font color = green>ignored</font> a meaty subject and drawn engaging characters while peppering the pages with <font color = green>interesting</font> zingers .",0.0009298920631408691,0.3548150658607483,1,1,1,53,"Failed"
"some of the most <font color = green>inventive</font> silliness you are likely to witness in a movie theatre for some time .","some of the most <font color = green>amusing</font> silliness you are likely to witness in a movie theatre for some time .",0.011383116245269775,0.017300724983215332,1,1,1,9,"Failed"
"this u-boat doesn't have a <font color = red>captain</font> .","this u-boat doesn't have a <font color = green>leak</font> .",0.0008069872856140137,0.9972458481788635,0,1,0,52,"Successful"
"there is a general air of exuberance in all about the benjamins <font color = green>that's</font> hard to resist .","there is a general air of exuberance in all about the benjamins <font color = green>looking</font> hard to resist .",0.0035247206687927246,0.004858851432800293,1,1,1,19,"Failed"
"the picture's fascinating byways are littered with trenchant satirical jabs at the peculiar egocentricities of the acting breed .","the picture's fascinating byways are littered with trenchant satirical jabs at the peculiar egocentricities of the acting breed .",0.7457590699195862,0.7457590699195862,0,0,1,1,"Skipped"
"though its rather routine script is loaded with familiar situations , the movie has a cinematic fluidity and sense of intelligence that makes it work more than it probably should .","though its rather routine script is loaded with familiar situations , the movie has a cinematic fluidity and sense of intelligence that makes it work more than it probably should .",0.9952598214149475,0.9952598214149475,1,1,0,1,"Skipped"
"it should be interesting , it should be poignant , it turns out to be affected and <font color = red>boring</font> .","it should be interesting , it should be poignant , it turns out to be affected and <font color = green>exciting</font> .",0.0004100203514099121,0.997911274433136,0,1,0,7,"Successful"
"the characters . . . are <font color = red>paper-thin</font> , and their personalities undergo radical changes when it suits the script .","the characters . . . are <font color = green>strong</font> , and their personalities undergo radical changes when it suits the script .",0.0020055770874023438,0.953963577747345,0,1,0,40,"Successful"
"narc is all <font color = red>menace</font> and atmosphere .","narc is all <font color = green>passion</font> and atmosphere .",0.005776107311248779,0.999535322189331,0,1,0,51,"Successful"
"it's hard to pity the 'plain' girl who becomes a ravishing <font color = red>waif</font> after applying a smear of lip-gloss . rather , pity anyone who sees this <font color = red>mishmash</font> .","it's hard to pity the 'plain' girl who becomes a ravishing <font color = red>man</font> after applying a smear of lip-gloss . rather , pity anyone who sees this <font color = red>moment</font> .",0.004010260105133057,0.10697716474533081,0,0,0,59,"Failed"
"literary purists <font color = green>may</font> not be pleased , but as far as mainstream matinee-style entertainment goes , it does a <font color = green>bang-up</font> job of pleasing the crowds .","literary purists <font color = red>do</font> not be pleased , but as far as mainstream matinee-style entertainment goes , it does a <font color = red>horrible</font> job of pleasing the crowds .",0.0038567185401916504,0.9982879161834717,1,0,1,76,"Successful"
"where the film falters is in its tone .","where the film falters is in its tone .",0.9244799017906189,0.9244799017906189,1,1,0,1,"Skipped"
"it uses some of the figures from the real-life story to <font color = green>portray</font> themselves in the film . the result is a <font color = green>powerful</font> , naturally dramatic piece of low-budget filmmaking .","it uses some of the figures from the real-life story to <font color = green>appear</font> themselves in the film . the result is a <font color = green>short</font> , naturally dramatic piece of low-budget filmmaking .",0.0007808208465576172,0.0325700044631958,1,1,1,59,"Failed"
"davis the performer is plenty fetching enough , but she <font color = red>needs</font> to shake up the mix , and work in something that doesn't feel like a half-baked stand-up routine .","davis the performer is plenty fetching enough , but she <font color = green>is</font> to shake up the mix , and work in something that doesn't feel like a half-baked stand-up routine .",0.2775604724884033,0.992712140083313,0,1,0,27,"Successful"
"though excessively tiresome , the uncertainty principle , as verbally pretentious as the title may be , has its <font color = red>handful</font> of redeeming features , as long as you discount its ability to bore .","though excessively tiresome , the uncertainty principle , as verbally pretentious as the title may be , has its <font color = green>lot</font> of redeeming features , as long as you discount its ability to bore .",0.3979049324989319,0.986899733543396,0,1,0,25,"Successful"
"it feels like very light errol morris , focusing on eccentricity but <font color = red>failing</font> , ultimately , to make something bigger out of its scrapbook of oddballs .","it feels like very light errol morris , focusing on eccentricity but <font color = red>trying</font> , ultimately , to make something bigger out of its scrapbook of oddballs .",0.001310884952545166,0.002488851547241211,0,0,0,20,"Failed"
"very predictable but <font color = green>still</font> <font color = green>entertaining</font>","very predictable but <font color = red>hardly</font> <font color = red>possible</font>",0.007269442081451416,0.9985277652740479,1,0,1,61,"Successful"
". . little action , <font color = red>almost</font> no suspense or believable tension , one-dimensional characters up the wazoo and sets that can only be <font color = red>described</font> as sci-fi generic .",". . little action , <font color = red>otherwise</font> no suspense or believable tension , one-dimensional characters up the wazoo and sets that can only be <font color = red>portrayed</font> as sci-fi generic .",0.0006064176559448242,0.000819861888885498,0,0,0,81,"Failed"
"lacks the spirit of the <font color = red>previous</font> two , and makes all those jokes about hos and even more <font color = red>unmentionable</font> subjects seem like mere splashing around in the muck .","lacks the spirit of the <font color = red>later</font> two , and makes all those jokes about hos and even more <font color = red>humorous</font> subjects seem like mere splashing around in the muck .",0.000644385814666748,0.0008216500282287598,0,0,0,69,"Failed"
"a <font color = red>bland</font> , <font color = red>obnoxious</font> 88-minute infomercial for universal studios and its ancillary products .","a <font color = green>recurring</font> , <font color = green>nonstop</font> 88-minute infomercial for universal studios and its ancillary products .",0.00040525197982788086,0.9992600083351135,0,1,0,44,"Successful"
"report card : doesn't <font color = red>live</font> up to the exalted tagline - there's definite room for improvement . doesn't <font color = red>deserve</font> a passing grade ( <font color = red>even</font> on a curve ) .","report card : doesn't <font color = green>lives</font> up to the exalted tagline - there's definite room for improvement . doesn't <font color = green>require</font> a passing grade ( <font color = green>possibly</font> on a curve ) .",0.0008463859558105469,0.803634524345398,0,1,0,101,"Successful"
"the movie is genial but <font color = red>never</font> inspired , and <font color = red>little</font> about it will stay with you .","the movie is genial but <font color = red>not</font> inspired , and <font color = red>more</font> about it will stay with you .",0.0010523200035095215,0.34114670753479004,0,0,0,10,"Failed"
"not a schlocky creature feature but something far more stylish and <font color = green>cerebral--and</font> , hence , more <font color = green>chillingly</font> effective .","not a schlocky creature feature but something far more stylish and <font color = green>better</font> , hence , more <font color = green>so</font> effective .",0.001344919204711914,0.07005614042282104,1,1,1,24,"Failed"
"director kevin bray excels in breaking <font color = red>glass</font> and marking off the "" miami vice "" checklist of <font color = red>power</font> boats , latin music and dog tracks . he doesn't , <font color = red>however</font> , deliver <font color = red>nearly</font> enough of the show's trademark <font color = red>style</font> and flash .","director kevin bray excels in breaking <font color = red>scenes</font> and marking off the "" miami vice "" checklist of <font color = red>pleasure</font> boats , latin music and dog tracks . he doesn't , <font color = red>rather</font> , deliver <font color = red>often</font> enough of the show's trademark <font color = red>light</font> and flash .",0.0032186508178710938,0.46435636281967163,0,0,0,84,"Failed"
"a rip-off <font color = red>twice</font> removed , modeled after [seagal's] earlier copycat under siege , sometimes <font color = red>referred</font> to as die hard on a boat .","a rip-off <font color = red>were</font> removed , modeled after [seagal's] earlier copycat under siege , sometimes <font color = red>shortened</font> to as die hard on a boat .",0.0007465481758117676,0.01088327169418335,0,0,0,67,"Failed"
"<font color = red>routine</font> and rather silly .","<font color = green>clever</font> and rather silly .",0.00046181678771972656,0.7566616535186768,0,1,0,24,"Successful"
"red dragon "" never cuts corners .","red dragon "" never cuts corners .",0.9904545545578003,0.9904545545578003,0,0,1,1,"Skipped"
"the <font color = green>strength</font> of the film lies in its two <font color = green>central</font> <font color = green>performances</font> by sven wollter as the stricken composer and viveka seldahl as his desperate violinist <font color = green>wife</font> .","the <font color = green>point</font> of the film lies in its two <font color = green>leading</font> <font color = green>performance</font> by sven wollter as the stricken composer and viveka seldahl as his desperate violinist <font color = green>girl</font> .",0.002352297306060791,0.015939712524414062,1,1,1,37,"Failed"
"blood work is <font color = red>laughable</font> in the solemnity with which it tries to pump life into overworked elements from eastwood's dirty harry period .","blood work is <font color = green>strong</font> in the solemnity with which it tries to pump life into overworked elements from eastwood's dirty harry period .",0.013366222381591797,0.998814582824707,0,1,0,16,"Successful"
"as it turns out , you can go <font color = green>home</font> again .","as it turns out , you can go <font color = red>missing</font> again .",0.0026444196701049805,0.9521413445472717,1,0,1,14,"Successful"
"with "" ichi the killer "" , takashi miike , japan's wildest filmmaker <font color = green>gives</font> us a crime fighter carrying more emotional baggage than batman . . .","with "" ichi the killer "" , takashi miike , japan's wildest filmmaker <font color = red>leaves</font> us a crime fighter carrying more emotional baggage than batman . . .",0.0012384653091430664,0.9415985941886902,1,0,1,65,"Successful"
"i <font color = red>suspect</font> this is the kind of production that would have been funnier if the director had released the outtakes theatrically and <font color = red>used</font> the film as a bonus <font color = red>feature</font> on the <font color = red>dvd</font> .","i <font color = green>guarantee</font> this is the kind of production that would have been funnier if the director had released the outtakes theatrically and <font color = green>gave</font> the film as a bonus <font color = green>part</font> on the <font color = green>dvds</font> .",0.002938210964202881,0.758378803730011,0,1,0,59,"Successful"
"a <font color = red>terrible</font> movie that some people will nevertheless find moving .","a <font color = green>historical</font> movie that some people will nevertheless find moving .",0.0009377598762512207,0.9993176460266113,0,1,0,44,"Successful"
"by turns very dark and very <font color = green>funny</font> .","by turns very dark and very <font color = red>dirty</font> .",0.0011269450187683105,0.9985933899879456,1,0,1,48,"Successful"
"this chicago has <font color = green>hugely</font> imaginative and successful casting to its great credit , as well as one <font color = green>terrific</font> score and attitude to spare .","this chicago has <font color = green>plenty</font> imaginative and successful casting to its great credit , as well as one <font color = green>decent</font> score and attitude to spare .",0.0011352300643920898,0.0032408833503723145,1,1,1,38,"Failed"
"each of these stories has the potential for touched by an angel simplicity and sappiness , but thirteen conversations about one thing , for all its generosity and optimism , never resorts to easy feel-good sentiments .","each of these stories has the potential for touched by an angel simplicity and sappiness , but thirteen conversations about one thing , for all its generosity and optimism , never resorts to easy feel-good sentiments .",0.9992764592170715,0.9992764592170715,0,0,1,1,"Skipped"
"you'll trudge out of the theater <font color = red>feeling</font> as <font color = red>though</font> you rode the zipper after eating a corn dog and an <font color = red>extra-large</font> cotton candy .","you'll trudge out of the theater <font color = red>thinking</font> as <font color = red>before</font> you rode the zipper after eating a corn dog and an <font color = red>amazing</font> cotton candy .",0.0025157928466796875,0.4628896117210388,0,0,0,32,"Failed"
"<font color = red>allegiance</font> to chekhov , which director michael cacoyannis displays with somber earnestness in the new adaptation of the cherry orchard , is a particularly <font color = red>vexing</font> handicap .","<font color = red>loyalty</font> to chekhov , which director michael cacoyannis displays with somber earnestness in the new adaptation of the cherry orchard , is a particularly <font color = red>pressing</font> handicap .",0.02353578805923462,0.20402520895004272,0,0,0,41,"Failed"
"don't hate <font color = red>el</font> crimen del padre amaro because it's anti-catholic . <font color = red>hate</font> it because it's <font color = red>lousy</font> .","don't hate <font color = green>los</font> crimen del padre amaro because it's anti-catholic . <font color = green>hates</font> it because it's <font color = green>funny</font> .",0.0008766055107116699,0.5318451523780823,0,1,0,30,"Successful"
"while the filmmaking <font color = green>may</font> be a bit disjointed , the subject matter is so <font color = green>fascinating</font> that you won't care .","while the filmmaking <font color = green>can</font> be a bit disjointed , the subject matter is so <font color = green>interesting</font> that you won't care .",0.001419663429260254,0.001790761947631836,1,1,1,12,"Failed"
"with a <font color = red>completely</font> predictable plot , you'll swear that you've seen it all before , even if you've never come within a mile of the longest yard .","with a <font color = green>less</font> predictable plot , you'll swear that you've seen it all before , even if you've never come within a mile of the longest yard .",0.001161038875579834,0.8899998664855957,0,1,0,40,"Successful"
"director tom shadyac and star kevin costner glumly <font color = red>mishandle</font> the story's promising premise of a physician who needs to heal himself .","director tom shadyac and star kevin costner glumly <font color = green>lauded</font> the story's promising premise of a physician who needs to heal himself .",0.0008665919303894043,0.9961861968040466,0,1,0,65,"Successful"
"one of the year's <font color = green>best</font> films , featuring an oscar-worthy performance by julianne moore .","one of the year's <font color = red>worst</font> films , featuring an oscar-worthy performance by julianne moore .",0.0006947517395019531,0.9990911483764648,1,0,1,37,"Successful"
"<font color = green>examines</font> its explosive subject matter as nonjudgmentally as wiseman's previous studies of inner-city high schools , hospitals , courts and welfare centers .","<font color = red>noting</font> its explosive subject matter as nonjudgmentally as wiseman's previous studies of inner-city high schools , hospitals , courts and welfare centers .",0.00884544849395752,0.5703375935554504,1,0,1,21,"Successful"
"maggie smith as the ya-ya member with the o2-tank will absolutely crack you up with her crass , then gasp for gas , verbal deportment .","maggie smith as the ya-ya member with the o2-tank will absolutely crack you up with her crass , then gasp for gas , verbal deportment .",0.9901400804519653,0.9901400804519653,0,0,1,1,"Skipped"
"i prefer soderbergh's concentration on his two lovers over tarkovsky's mostly male , mostly patriarchal debating societies .","i prefer soderbergh's concentration on his two lovers over tarkovsky's mostly male , mostly patriarchal debating societies .",0.9894582033157349,0.9894582033157349,0,0,1,1,"Skipped"
"has enough gun battles and throwaway humor to cover up the yawning chasm where the plot should be .","has enough gun battles and throwaway humor to cover up the yawning chasm where the plot should be .",0.9932634830474854,0.9932634830474854,0,0,1,1,"Skipped"
"this new zealand coming-of-age movie isn't really about anything . when it's this rich and luscious , who cares ?","this new zealand coming-of-age movie isn't really about anything . when it's this rich and luscious , who cares ?",0.8779980540275574,0.8779980540275574,0,0,1,1,"Skipped"
"the film , like jimmy's routines , <font color = red>could</font> use a few good laughs .","the film , like jimmy's routines , <font color = green>takes</font> use a few good laughs .",0.004601538181304932,0.8914071321487427,0,1,0,30,"Successful"
"final verdict : you've seen it all before .","final verdict : you've seen it all before .",0.9690566658973694,0.9690566658973694,1,1,0,1,"Skipped"
"for those who like quirky , slightly strange french <font color = green>films</font> , this is a must !","for those who like quirky , slightly strange french <font color = red>slang</font> , this is a must !",0.0035333633422851562,0.8265970945358276,1,0,1,56,"Successful"
"humor in i spy is so <font color = red>anemic</font> .","humor in i spy is so <font color = green>sexy</font> .",0.0005237460136413574,0.9992519021034241,0,1,0,54,"Successful"
"starts slowly , but adrien brody  in the title role  helps make the <font color = green>film's</font> conclusion powerful and satisfying .","starts slowly , but adrien brody  in the title role  helps make the <font color = green>cinematic</font> conclusion powerful and satisfying .",0.0015913844108581543,0.0017785429954528809,1,1,1,14,"Failed"
"spare but <font color = green>quietly</font> effective <font color = green>retelling</font> .","spare but <font color = red>never</font> effective <font color = red>control</font> .",0.001528918743133545,0.9986864924430847,1,0,1,62,"Successful"
"fred schepisi's film is paced at a speed that is slow to those of us in middle age and deathly slow to any teen . with a cast of a-list brit actors , it is <font color = green>worth</font> searching out .","fred schepisi's film is paced at a speed that is slow to those of us in middle age and deathly slow to any teen . with a cast of a-list brit actors , it is <font color = red>self</font> searching out .",0.002296149730682373,0.7817525863647461,1,0,1,25,"Successful"
"any film that doesn't <font color = red>even</font> in passing mention political prisoners , poverty and the <font color = red>boat</font> <font color = red>loads</font> of people who try to escape the country is <font color = red>less</font> a documentary and more propaganda by <font color = red>way</font> of a valentine <font color = red>sealed</font> with a kiss .","any film that doesn't <font color = green>merely</font> in passing mention political prisoners , poverty and the <font color = green>raft</font> <font color = green>people</font> of people who try to escape the country is <font color = green>quite</font> a documentary and more propaganda by <font color = green>kind</font> of a valentine <font color = green>filled</font> with a kiss .",0.0009248256683349609,0.9012124538421631,0,1,0,111,"Successful"
"writer/ director m . night <font color = green>shyamalan's</font> ability to <font color = green>pull</font> <font color = green>together</font> easily accessible stories that resonate with profundity is undeniable .","writer/ director m . night <font color = green>er</font> ability to <font color = green>turn</font> <font color = green>aside</font> easily accessible stories that resonate with profundity is undeniable .",0.0006344914436340332,0.0033715367317199707,1,1,1,35,"Failed"
"an indispensable <font color = green>peek</font> at the art and the agony of making people laugh .","an indispensable <font color = red>hack</font> at the art and the agony of making people laugh .",0.0007086992263793945,0.9952148199081421,1,0,1,57,"Successful"
"some motion pictures portray ultimate passion ; others create ultimate thrills . men in black ii achieves ultimate insignificance -- it's the sci-fi comedy spectacle as whiffle-ball epic .","some motion pictures portray ultimate passion ; others create ultimate thrills . men in black ii achieves ultimate insignificance -- it's the sci-fi comedy spectacle as whiffle-ball epic .",0.9995379447937012,0.9995379447937012,1,1,0,1,"Skipped"
"doesn't do more than expand a tv show to movie length . <font color = green>however</font> , it's pleasant enough and its ecological , pro-wildlife sentiments are certainly <font color = green>welcome</font> .","doesn't do more than expand a tv show to movie length . <font color = red>otherwise</font> , it's pleasant enough and its ecological , pro-wildlife sentiments are certainly <font color = red>appropriate</font> .",0.02506023645401001,0.6101939678192139,1,0,1,44,"Successful"
"too <font color = red>much</font> <font color = red>power</font> , not <font color = red>enough</font> <font color = red>puff</font> .","too <font color = red>considerable</font> <font color = red>weight</font> , not <font color = red>yet</font> <font color = red>fuel</font> .",0.0012289881706237793,0.0032429099082946777,0,0,0,143,"Failed"
"this <font color = green>quiet</font> , <font color = green>introspective</font> and <font color = green>entertaining</font> <font color = green>independent</font> is worth <font color = green>seeking</font> .","this <font color = red>routine</font> , <font color = red>detached</font> and <font color = red>strangely</font> <font color = red>normal</font> is worth <font color = red>nothing</font> .",0.0014139413833618164,0.999281644821167,1,0,1,125,"Successful"
"the lively <font color = green>appeal</font> of the last kiss lies in the ease with which it <font color = green>integrates</font> thoughtfulness and pasta-fagioli comedy .","the lively <font color = green>point</font> of the last kiss lies in the ease with which it <font color = green>offers</font> thoughtfulness and pasta-fagioli comedy .",0.0007507205009460449,0.0015705227851867676,1,1,1,43,"Failed"
"<font color = green>jason</font> <font color = green>patric</font> and <font color = green>ray</font> <font color = green>liotta</font> <font color = green>make</font> for one splendidly <font color = green>cast</font> <font color = green>pair</font> .","<font color = red>eddie</font> <font color = red>singer</font> and <font color = red>marion</font> <font color = red>gilbert</font> <font color = red>save</font> for one splendidly <font color = red>changed</font> <font color = red>appearance</font> .",0.004255473613739014,0.9989283680915833,1,0,1,297,"Successful"
"its impressive images of crematorium chimney fires and <font color = red>stacks</font> of dead bodies are undermined by the movie's presentation , which is <font color = red>way</font> too stagy .","its impressive images of crematorium chimney fires and <font color = red>tens</font> of dead bodies are undermined by the movie's presentation , which is <font color = red>getting</font> too stagy .",0.0007286667823791504,0.0011005401611328125,0,0,0,35,"Failed"
"what might have been readily dismissed as the tiresome rant of an aging filmmaker still thumbing his nose at convention takes a <font color = green>surprising</font> , subtle turn at the midway point .","what might have been readily dismissed as the tiresome rant of an aging filmmaker still thumbing his nose at convention takes a <font color = red>great</font> , subtle turn at the midway point .",0.3861576318740845,0.6089675426483154,1,0,1,56,"Successful"
"mariah carey gives us another peek at some of the magic we saw in glitter here in wisegirls .","mariah carey gives us another peek at some of the magic we saw in glitter here in wisegirls .",0.997342586517334,0.997342586517334,1,1,0,1,"Skipped"
"time literally stops on a dime in the tries-so-hard-to-be-cool "" clockstoppers , "" but that doesn't mean it still won't feel like the longest 90 minutes of your movie-going life .","time literally stops on a dime in the tries-so-hard-to-be-cool "" clockstoppers , "" but that doesn't mean it still won't feel like the longest 90 minutes of your movie-going life .",0.945448100566864,0.945448100566864,1,1,0,1,"Skipped"
"muddled , <font color = red>trashy</font> and <font color = red>incompetent</font>","muddled , <font color = green>corrupt</font> and <font color = green>sexy</font>",0.0003800392150878906,0.9876022338867188,0,1,0,51,"Successful"
"<font color = red>mushes</font> the college-friends genre ( the big chill ) together with the contrivances and overwrought emotion of soap operas .","<font color = green>embracing</font> the college-friends genre ( the big chill ) together with the contrivances and overwrought emotion of soap operas .",0.00038039684295654297,0.9980608224868774,0,1,0,25,"Successful"
"rumor , a <font color = red>muddled</font> <font color = red>drama</font> about coming to <font color = red>terms</font> with <font color = red>death</font> , feels <font color = red>impersonal</font> , almost <font color = red>generic</font> .","rumor , a <font color = green>silent</font> <font color = green>promise</font> about coming to <font color = green>town</font> with <font color = green>gage</font> , feels <font color = green>special</font> , almost <font color = green>therapeutic</font> .",0.0012515783309936523,0.991557240486145,0,1,0,272,"Successful"
"works as pretty contagious <font color = green>fun</font> .","works as pretty contagious <font color = red>plague</font> .",0.002707540988922119,0.9991281032562256,1,0,1,53,"Successful"
"'tobey maguire is a poster boy for the geek <font color = green>generation</font> . '","'tobey maguire is a poster boy for the geek <font color = red>problem</font> . '",0.002289295196533203,0.9838351607322693,1,0,1,55,"Successful"
"mel gibson fights the good fight in vietnam in director randall wallace's flag-waving war flick with a <font color = green>core</font> of decency .","mel gibson fights the good fight in vietnam in director randall wallace's flag-waving war flick with a <font color = red>bit</font> of decency .",0.0015285611152648926,0.5791562795639038,1,0,1,52,"Successful"
